"id","gene","category"
"GO:0043130","SMARCAD1A","MF"
"GO:0005432","SLC8A1A","MF"
"GO:0004672","TLK1B","MF"
"GO:0030976","OGDHA","MF"
"GO:0009019","TRMT5","MF"
"GO:0004364","GSTA.1","MF"
"GO:0008420","CTDSPLB","MF"
"GO:0003735","MRPL9","MF"
"GO:0003700","XBP1","MF"
"GO:0008201","THBS3B","MF"
"GO:0016712","CYP2V1","MF"
"GO:0016620","ALDH9A1B","MF"
"GO:0017176","PIGH","MF"
"GO:0052629","MTM1","MF"
"GO:0008289","RBP5","MF"
"GO:0003924","SRPR","MF"
"GO:0003924","RASL11A","MF"
"GO:0008270","ZNF385A","MF"
"GO:0000981","HOXB7A","MF"
"GO:0005509","STAB2","MF"
"GO:0003690","MTERF3","MF"
"GO:0008017","KIF3B","MF"
"GO:0004843","USP1","MF"
"GO:0020037","PTGS1","MF"
"GO:0003676","NARS","MF"
"GO:0016791","PTPN21","MF"
"GO:0042802","MDM2","MF"
"GO:0005315","SLC20A2","MF"
"GO:0004950","CXCR4A","MF"
"GO:0003735","MRPL55","MF"
"GO:0046983","E2F6","MF"
"GO:0008017","KIF23","MF"
"GO:0016538","CKS2","MF"
"GO:0003713","SS18L2","MF"
"GO:0016758","ZGC:92907","MF"
"GO:0043565","ETV4","MF"
"GO:0000981","HOXC3A","MF"
"GO:0016791","CTDSPLA","MF"
"GO:0003824","EXO1","MF"
"GO:0003712","MED10","MF"
"GO:0016787","PSMC3","MF"
"GO:0019904","ICAL1","MF"
"GO:0005509","CALR","MF"
"GO:0003824","SRM","MF"
"GO:0046872","KDM6BB","MF"
"GO:0016791","PTPRNA","MF"
"GO:0005506","NFU1","MF"
"GO:0004435","PLCH1","MF"
"GO:0000981","ZFHX3","MF"
"GO:0008270","CPM","MF"
"GO:0004222","ZGC:174164","MF"
"GO:0005085","RAB3IL1","MF"
"GO:0031681","SI:CH211-286B5.5","MF"
"GO:0004672","SRPK1B","MF"
"GO:0008270","MBD1B","MF"
"GO:0003924","RAC1A","MF"
"GO:0003963","RTCA","MF"
"GO:0030145","XPNPEP3","MF"
"GO:0005198","KRT92","MF"
"GO:0042626","ABCG2C","MF"
"GO:0004725","DUSP14","MF"
"GO:0004707","MAPK15","MF"
"GO:0000981","NKX2.4B","MF"
"GO:0051499","DTD1","MF"
"GO:0019215","EVPL","MF"
"GO:0035615","AP2S1","MF"
"GO:0016790","SI:DKEYP-89C11.2","MF"
"GO:0008569","KIFC3","MF"
"GO:0004672","MAPK11","MF"
"GO:0004935","ADRB2A","MF"
"GO:0004869","CST14B.1","MF"
"GO:0003995","IVD","MF"
"GO:0004672","CASKB","MF"
"GO:0004672","NLK1","MF"
"GO:0004888","FZD8A","MF"
"GO:0016787","MPPED2A","MF"
"GO:0046875","EFNA1A","MF"
"GO:0003909","LIG3","MF"
"GO:0008134","FOXA1","MF"
"GO:0000981","PHOX2BB","MF"
"GO:0003756","PDIA3","MF"
"GO:0003824","NMNAT1","MF"
"GO:0005184","GRP","MF"
"GO:0005518","SERPINH1A","MF"
"GO:0003700","NFE2L3","MF"
"GO:0140326","ATP10A","MF"
"GO:0015026","ACKR3","MF"
"GO:0022857","SI:DKEY-119M7.8","MF"
"GO:0060090","TRADD","MF"
"GO:0019001","GNAI1","MF"
"GO:0016627","SI:CH211-210C8.6","MF"
"GO:0005509","EFCAB11","MF"
"GO:0003779","PARVAA","MF"
"GO:0000981","PAX6A","MF"
"GO:0046982","H2AFVA","MF"
"GO:0046983","MYCLB","MF"
"GO:0003684","XRCC5","MF"
"GO:0003924","RRAS","MF"
"GO:0061630","RNF170","MF"
"GO:0003677","GMEB1","MF"
"GO:0019206","UCK2A","MF"
"GO:0003723","DDX54","MF"
"GO:0003747","ETF1B","MF"
"GO:0000981","SIX4B","MF"
"GO:0003700","SIX1A","MF"
"GO:0043565","ARL14EP","MF"
"GO:0000287","ENO1A","MF"
"GO:0016791","HDHD2","MF"
"GO:0005524","PTK7A","MF"
"GO:0000981","DLX4B","MF"
"GO:0003700","HOXA3A","MF"
"GO:0008270","CXXC5B","MF"
"GO:0005085","SI:CH211-269K10.2","MF"
"GO:0008237","EIF3F","MF"
"GO:0000981","PRRX1A","MF"
"GO:0008757","NOP2","MF"
"GO:0050660","AIFM4","MF"
"GO:0005201","COL5A2","MF"
"GO:0000978","GMEB1","MF"
"GO:0046875","EFNB3B","MF"
"GO:0003913","CRY-DASH","MF"
"GO:0008092","MSNA","MF"
"GO:0003677","POLR1E","MF"
"GO:0003714","UXT","MF"
"GO:0003735","MRPS35","MF"
"GO:0000166","EXOSC10","MF"
"GO:0000978","SI:DKEY-68O6.5","MF"
"GO:0008270","KMT2BB","MF"
"GO:0005506","P3H1","MF"
"GO:0000981","ISL1","MF"
"GO:0008270","UBR4","MF"
"GO:0003924","EEF2A.1","MF"
"GO:0004197","CTSBA","MF"
"GO:0008270","POLR2I","MF"
"GO:0003676","RCAN1A","MF"
"GO:0045296","CTNND1","MF"
"GO:0016624","OGDHB","MF"
"GO:0050660","DUS1L","MF"
"GO:0004222","MBTPS2","MF"
"GO:0004725","EYA4","MF"
"GO:0030515","NOP10","MF"
"GO:0005509","MYL6","MF"
"GO:0003688","MCM5","MF"
"GO:0003723","MIF4GDA","MF"
"GO:0004332","ALDOAB","MF"
"GO:0000977","GLI2B","MF"
"GO:0003684","ZGC:110224","MF"
"GO:0003924","RAB11BA","MF"
"GO:0008270","DNPEP","MF"
"GO:0051015","XIRP2A","MF"
"GO:0008236","APEH","MF"
"GO:0004467","SLC27A4","MF"
"GO:0004252","RHBDL3","MF"
"GO:0004127","CMPK","MF"
"GO:0003676","RBM22","MF"
"GO:0005078","MAPK8IP3","MF"
"GO:0008324","SLC30A5","MF"
"GO:0000981","LHX5","MF"
"GO:0004925","LIFRB","MF"
"GO:0008353","CDK7","MF"
"GO:0000981","IRX5B","MF"
"GO:0005198","CLDN7B","MF"
"GO:0004066","ASNSD1","MF"
"GO:0017154","PLXNB2A","MF"
"GO:0000977","PURBA","MF"
"GO:0000981","OTPA","MF"
"GO:0003676","AGGF1","MF"
"GO:0042162","XRCC6","MF"
"GO:0003824","SLC3A2B","MF"
"GO:0030151","MARC2","MF"
"GO:0005524","TTLL7","MF"
"GO:0004719","PCMTD1","MF"
"GO:0004122","CBSA","MF"
"GO:0003677","PCNT","MF"
"GO:0005543","HIP1","MF"
"GO:0016307","PIP5K1AA","MF"
"GO:0019888","PPP4R2B","MF"
"GO:0051287","GLYR1","MF"
"GO:0008017","KIF5BA","MF"
"GO:0005198","ZGC:92380","MF"
"GO:0050661","SI:DKEY-239I20.2","MF"
"GO:0030695","RAP1GAP","MF"
"GO:0004526","RPP30","MF"
"GO:0031071","NFS1","MF"
"GO:0005525","SI:CH211-11K18.4","MF"
"GO:0046914","S100T","MF"
"GO:0004722","PPM1LA","MF"
"GO:0015631","MAPTB","MF"
"GO:0003875","ADPRH","MF"
"GO:0005544","SYT2A","MF"
"GO:0005198","CLDN5A","MF"
"GO:0005544","SYT1A","MF"
"GO:0008556","ATP1A3A","MF"
"GO:0003677","HELZ","MF"
"GO:0016791","FBP1A","MF"
"GO:0004832","VARS","MF"
"GO:0001054","POLR1C","MF"
"GO:0003779","HCLS1","MF"
"GO:0008081","PLCD1B","MF"
"GO:0003924","GNAL","MF"
"GO:0003700","NFIL3-5","MF"
"GO:0003700","IRF2A","MF"
"GO:0051082","PFDN5","MF"
"GO:0005201","COL5A3A","MF"
"GO:0004176","CLPP","MF"
"GO:0042803","HSPB8","MF"
"GO:0000981","GATA5","MF"
"GO:0008092","FARP1","MF"
"GO:0008138","DUSP4","MF"
"GO:0016274","PRMT3","MF"
"GO:0015267","AQP8A.1","MF"
"GO:0003983","UGP2B","MF"
"GO:0003909","LIG1","MF"
"GO:0017147","APCDD1L","MF"
"GO:0004674","ALPK3A","MF"
"GO:0036402","PSMC1A","MF"
"GO:0003682","NIPBLA","MF"
"GO:0005524","SMC3","MF"
"GO:0051082","PFDN2","MF"
"GO:0016705","PLOD1A","MF"
"GO:0004535","CNOT8","MF"
"GO:0005178","THY1","MF"
"GO:0008080","NAT9","MF"
"GO:0003682","TNRC18","MF"
"GO:0005198","EPB41A","MF"
"GO:0003735","RPS5","MF"
"GO:0003785","SI:DKEY-152P16.6","MF"
"GO:0004591","OGDHA","MF"
"GO:0000981","NKX3-1","MF"
"GO:0003677","KDM5BB","MF"
"GO:0016746","LPCAT4","MF"
"GO:0016409","ZDHHC4","MF"
"GO:0003682","MTA2","MF"
"GO:0008270","DMD","MF"
"GO:0005261","TRPM1B","MF"
"GO:0004553","SI:CH211-236L14.4","MF"
"GO:0042626","ABCA1B","MF"
"GO:0008270","TRIM71","MF"
"GO:0030276","TLN1","MF"
"GO:0008146","HS2ST1A","MF"
"GO:0042803","PVRL3B","MF"
"GO:0005509","HRC","MF"
"GO:0038023","ATP6AP2","MF"
"GO:0003712","NRIP1B","MF"
"GO:0031957","SLC27A4","MF"
"GO:0003700","ATOH8","MF"
"GO:0042803","JAM3B","MF"
"GO:0005544","C2CD5","MF"
"GO:0016799","UNGA","MF"
"GO:0003676","EIF4A3","MF"
"GO:0005484","GOSR2","MF"
"GO:0005506","CYP20A1","MF"
"GO:0008409","XRN1","MF"
"GO:0003730","SERBP1A","MF"
"GO:0008289","STARD9","MF"
"GO:0031681","GNG7","MF"
"GO:0050661","DHFR","MF"
"GO:0008270","PGLYRP5","MF"
"GO:0001055","POLR2J","MF"
"GO:0003958","PORA","MF"
"GO:0043565","GATA2A","MF"
"GO:0005216","TRPM4B.2","MF"
"GO:0003677","ZFAND6","MF"
"GO:0071209","LSM11","MF"
"GO:0016787","DPYSL2B","MF"
"GO:0000287","WEE1","MF"
"GO:0003700","ASCL1A","MF"
"GO:0004725","SI:CH211-195B15.8","MF"
"GO:0008270","RNF145A","MF"
"GO:0016788","DBR1","MF"
"GO:0005509","CHP2","MF"
"GO:0016702","P4HA2","MF"
"GO:0003876","AMPD2A","MF"
"GO:0002161","DTD2","MF"
"GO:0008093","BICD2","MF"
"GO:0008270","SI:CH1073-174D20.2","MF"
"GO:0003951","SPHK2","MF"
"GO:0016791","ILKAP","MF"
"GO:0003700","TFAP2C","MF"
"GO:0003677","EME1","MF"
"GO:0042800","KMT2CB","MF"
"GO:0003779","COTL1","MF"
"GO:0003924","RAB11AL","MF"
"GO:0004386","DDX28","MF"
"GO:0070122","EIF3F","MF"
"GO:0003924","RAC3B","MF"
"GO:0008017","KIF1B","MF"
"GO:0032422","PURBA","MF"
"GO:0004715","PKDCCA","MF"
"GO:0003824","LDHBB","MF"
"GO:0004861","HEXIM1","MF"
"GO:0004346","G6PC3","MF"
"GO:0004385","GUK1A","MF"
"GO:0004674","TTBK1B","MF"
"GO:0003700","PBX3B","MF"
"GO:0003707","ESRRGA","MF"
"GO:0005509","PDCD6","MF"
"GO:0004672","MAP4K2","MF"
"GO:0005085","FGD5A","MF"
"GO:0005509","PRKCSH","MF"
"GO:0016776","AK2","MF"
"GO:0004864","PPP1R2","MF"
"GO:0016712","CYP1D1","MF"
"GO:0005157","IL34","MF"
"GO:0003676","RPS18","MF"
"GO:0004883","NR3C1","MF"
"GO:0005249","SNAP25A","MF"
"GO:0003924","GUF1","MF"
"GO:0005154","BTC","MF"
"GO:0004879","PPARDB","MF"
"GO:0003824","RPP30","MF"
"GO:0008195","PPAP2D","MF"
"GO:0008146","SULT6B1","MF"
"GO:0000981","BHLHE22","MF"
"GO:0016791","DUSP1","MF"
"GO:0000981","SIX1B","MF"
"GO:0003824","NANSA","MF"
"GO:0032977","OXA1L","MF"
"GO:0001540","APBB2B","MF"
"GO:0003995","ZGC:85777","MF"
"GO:0015035","ZGC:153284","MF"
"GO:0003676","DDX3B","MF"
"GO:0005047","SRPR","MF"
"GO:0016791","PTPRN2","MF"
"GO:0048019","LRPAP1","MF"
"GO:0008270","EP300A","MF"
"GO:0070273","GOLPH3L","MF"
"GO:0003824","AUH","MF"
"GO:0005509","NID1A","MF"
"GO:0046983","ST13","MF"
"GO:0003723","TRUB2","MF"
"GO:0004930","F2RL1.1","MF"
"GO:0005520","CTGFA","MF"
"GO:0003989","ACACA","MF"
"GO:0070403","SIRT6","MF"
"GO:0042800","SETD1A","MF"
"GO:0003779","DBNLB","MF"
"GO:0008270","RNF145B","MF"
"GO:0008270","CREBBPB","MF"
"GO:0052381","TRIT1","MF"
"GO:0016531","SI:DKEY-16P21.8","MF"
"GO:0051536","NFU1","MF"
"GO:0004550","NME2A","MF"
"GO:0005518","TGFBI","MF"
"GO:0043565","FOXN4","MF"
"GO:0008603","PRKAR1AA","MF"
"GO:0031683","GNA11B","MF"
"GO:0003676","RNASEH2A","MF"
"GO:0070530","IKBKG","MF"
"GO:0003700","RFX7","MF"
"GO:0016857","RPE","MF"
"GO:0003676","IGF2BP2B","MF"
"GO:0046975","SETD2","MF"
"GO:0016747","NAT9","MF"
"GO:0003676","UPF3B","MF"
"GO:0022857","SLC22A31","MF"
"GO:0008270","UPF1","MF"
"GO:0004842","TRIM35-28","MF"
"GO:0001540","APBA2B","MF"
"GO:0003676","PDCD11","MF"
"GO:0019843","MRPL20","MF"
"GO:0008270","FBXO11A","MF"
"GO:0004252","PRSS23","MF"
"GO:0005104","FGF8A","MF"
"GO:0003924","ZGC:55558","MF"
"GO:0051015","DMD","MF"
"GO:0000978","RBPJB","MF"
"GO:0003924","ARL6","MF"
"GO:0005506","ALOX12","MF"
"GO:0051723","PPME1","MF"
"GO:0008270","CXXC1A","MF"
"GO:0030695","GPSM2","MF"
"GO:0005198","EPB41L2","MF"
"GO:0016787","PSMC5","MF"
"GO:0005484","STX18","MF"
"GO:0005094","ARHGDIA","MF"
"GO:0070840","BICD2","MF"
"GO:0005102","WNT11","MF"
"GO:0004888","ADGRV1","MF"
"GO:0003684","NEIL3","MF"
"GO:0004888","FZD3A","MF"
"GO:0016705","P3H1","MF"
"GO:0016779","PAPD5","MF"
"GO:0003676","DDX42","MF"
"GO:0043169","PPM1BA","MF"
"GO:0003824","PCYT1AB","MF"
"GO:0003824","PIGO","MF"
"GO:0008270","BPTF","MF"
"GO:0046983","ANO1","MF"
"GO:0015631","MAP4","MF"
"GO:0004890","GABRA5","MF"
"GO:0038023","ITGB6","MF"
"GO:0003824","MDH1AA","MF"
"GO:0008373","ST6GAL2A","MF"
"GO:0042626","ABCA3B","MF"
"GO:0042030","SI:CH211-270G19.5","MF"
"GO:0004725","PTP4A1","MF"
"GO:0043565","SOX13","MF"
"GO:0000225","PIGL","MF"
"GO:0004013","AHCY","MF"
"GO:0008270","NSMCE2","MF"
"GO:0016787","PSMC4","MF"
"GO:0005216","RYR2B","MF"
"GO:0005548","PITPNAA","MF"
"GO:0005524","ALPK2","MF"
"GO:0003676","HNRPKL","MF"
"GO:0004672","PKDCCA","MF"
"GO:0000976","TP53","MF"
"GO:0016787","MPPED2","MF"
"GO:0003676","DDX23","MF"
"GO:0003677","ARID4A","MF"
"GO:0016791","PTPN2B","MF"
"GO:0046933","ATP5D","MF"
"GO:0005044","LOXL3B","MF"
"GO:0005543","SPTBN2","MF"
"GO:0005509","FKBP7","MF"
"GO:0016791","PTPRGA","MF"
"GO:0036402","PSMC3","MF"
"GO:0003676","GIN1","MF"
"GO:0000981","HMX1","MF"
"GO:0003676","KRR1","MF"
"GO:0003676","DNAJC21","MF"
"GO:0005201","COL1A1B","MF"
"GO:0000900","PAIP2B","MF"
"GO:0019905","CPLX2L","MF"
"GO:0003779","LIMCH1A","MF"
"GO:0003676","PCBP2","MF"
"GO:0046982","CHRAC1","MF"
"GO:0005524","GAK","MF"
"GO:0004044","PPAT","MF"
"GO:0003677","POLA2","MF"
"GO:0003735","MRPL20","MF"
"GO:0016780","CHPT1","MF"
"GO:0004970","GRIA1A","MF"
"GO:0016758","ALG8","MF"
"GO:0017075","SNAP25A","MF"
"GO:0008270","SPG7","MF"
"GO:0000981","IRX1B","MF"
"GO:0003676","N6AMT2","MF"
"GO:0020037","CYB5B","MF"
"GO:0005525","GNAI2B","MF"
"GO:0005520","CYR61","MF"
"GO:0005509","RCN3","MF"
"GO:0004111","CKBA","MF"
"GO:0005198","ZGC:77517","MF"
"GO:0003712","LDB2A","MF"
"GO:0003824","NANS","MF"
"GO:0004491","ALDH6A1","MF"
"GO:0003725","PRKRIP1","MF"
"GO:0000981","POU3F2B","MF"
"GO:0003824","PDHB","MF"
"GO:0005507","SCO2","MF"
"GO:0005200","TUBA8L3","MF"
"GO:0043565","NFYBB","MF"
"GO:0017176","PIGC","MF"
"GO:0005085","ARHGEF39","MF"
"GO:0005212","LIM2.1","MF"
"GO:0016251","TAF6","MF"
"GO:0046914","S100W","MF"
"GO:0016791","PTPN3","MF"
"GO:0004563","HEXB","MF"
"GO:0030246","SI:CH211-226H8.14","MF"
"GO:0008083","FGF24","MF"
"GO:0008270","RBX1","MF"
"GO:0003723","ASCC1","MF"
"GO:0008173","RNMTL1B","MF"
"GO:0008318","FNTA","MF"
"GO:0003824","TKTB","MF"
"GO:0008556","ATP1A1A.4","MF"
"GO:0016772","GNPTAB","MF"
"GO:0016701","HPDL","MF"
"GO:0005200","TUBB2B","MF"
"GO:0003690","RAD51AP1","MF"
"GO:0004864","PPP1R26","MF"
"GO:0016791","MTMR6","MF"
"GO:0009008","DNMT3BB.1","MF"
"GO:0003729","EIF4G1A","MF"
"GO:0046872","PMPCB","MF"
"GO:0003677","RFC3","MF"
"GO:0044877","MTOR","MF"
"GO:0043022","GCN1","MF"
"GO:0042626","ABCA4A","MF"
"GO:0005049","XPO1A","MF"
"GO:0004017","AK7A","MF"
"GO:0005198","KRT1-19D","MF"
"GO:0032266","WIPI1","MF"
"GO:0019767","FCER1GL","MF"
"GO:0004536","DNASE1L3","MF"
"GO:0005509","EFCAB2","MF"
"GO:0015385","SLC9A2","MF"
"GO:0016491","PTGR1","MF"
"GO:0003677","RFX7","MF"
"GO:0015020","EXT2","MF"
"GO:0043169","PPM1AA","MF"
"GO:0016810","DPYSL3","MF"
"GO:0047134","NXN","MF"
"GO:0017017","DUSP1","MF"
"GO:0004725","DUSP23A","MF"
"GO:0030215","SEMA4B","MF"
"GO:0003676","DDX6","MF"
"GO:0047325","ITPK1B","MF"
"GO:0061630","RAD18","MF"
"GO:0000981","POU3F1","MF"
"GO:0003678","PIF1","MF"
"GO:0003677","ZFX","MF"
"GO:0000049","FARSA","MF"
"GO:0004888","GPR143","MF"
"GO:0003735","RPL34","MF"
"GO:0003824","ALDOCB","MF"
"GO:0018024","NSD1A","MF"
"GO:0008320","TIMM23A","MF"
"GO:0008430","SEPP1B","MF"
"GO:0061630","PELI3","MF"
"GO:0043515","CLASP1A","MF"
"GO:0043565","RARAA","MF"
"GO:0047173","LRATA","MF"
"GO:0004465","LIPG","MF"
"GO:0009041","CMPK","MF"
"GO:0106245","PTDSS1A","MF"
"GO:0051015","MYH9A","MF"
"GO:0000981","IRX1A","MF"
"GO:0030695","RGS12A","MF"
"GO:0017056","NUP35","MF"
"GO:0030552","SI:DKEY-100N23.5","MF"
"GO:0003676","HLTF","MF"
"GO:0004867","SERPINH1A","MF"
"GO:0003723","PUS10","MF"
"GO:0003700","HOXD3A","MF"
"GO:0019888","PPP1R3B","MF"
"GO:0003676","REXO4","MF"
"GO:0003676","BRAP","MF"
"GO:0004842","MAEA","MF"
"GO:0005509","PLCH1","MF"
"GO:0050661","GAPDH","MF"
"GO:0016791","PTPN1","MF"
"GO:0005524","NRBP2A","MF"
"GO:0043169","PPM1BB","MF"
"GO:0015165","SLC35A4","MF"
"GO:0003700","HOXB2A","MF"
"GO:0004416","HAGH","MF"
"GO:0005484","STX5A","MF"
"GO:0019901","CNPPD1","MF"
"GO:0003677","AKAP8L","MF"
"GO:0032559","PRKAG1","MF"
"GO:0043906","ENSDARG00000104818","MF"
"GO:0018639","CYP26A1","MF"
"GO:0102092","PPIP5K2","MF"
"GO:0106310","PRPF4BB","MF"
"GO:0004722","PPP4CA","MF"
"GO:0016758","GALNT6","MF"
"GO:0008233","SPCS3","MF"
"GO:0004722","CTDSPLB","MF"
"GO:0030792","PRDM1A","MF"
"GO:0046961","ATP5B","MF"
"GO:0004722","SSU72","MF"
"GO:0106310","WNK1B","MF"
"GO:0052796","NEU3.2","MF"
"GO:0080011","RPUSD4","MF"
"GO:0030338","CMAH","MF"
"GO:0102552","LIAS","MF"
"GO:0106310","CSNK1DA","MF"
"GO:0036373","FUOM","MF"
"GO:0106310","SMG7","MF"
"GO:0030523","DLAT","MF"
"GO:0008172","DIMT1L","MF"
"GO:0004550","AK5L","MF"
"GO:0003724","DDX5","MF"
"GO:0015924","MAN1A1","MF"
"GO:0044653","MAN2A2","MF"
"GO:0016298","LIPIA","MF"
"GO:0008106","AKR1A1B","MF"
"GO:0008425","MEPCE","MF"
"GO:0004553","MAN1A1","MF"
"GO:0106310","RAF1B","MF"
"GO:0000701","SARM1","MF"
"GO:0004714","EPHA4B","MF"
"GO:0008495","TSR3","MF"
"GO:0106310","CSNK1DB","MF"
"GO:0043888","UBIAD1","MF"
"GO:0102336","ELOVL7B","MF"
"GO:0008169","MEPCE","MF"
"GO:0034945","ELP3","MF"
"GO:0034526","CYP26B1","MF"
"GO:0004714","FGFR1A","MF"
"GO:0019706","ZDHHC4","MF"
"GO:0004698","PRKCBB","MF"
"GO:0018638","CYP26B1","MF"
"GO:0004534","DIS3L2","MF"
"GO:0008172","RRP8","MF"
"GO:0004791","SELT1A","MF"
"GO:0033785","GCK","MF"
"GO:0051994","TFB2M","MF"
"GO:0008933","MAN2A2","MF"
"GO:0030792","METTL6","MF"
"GO:0004715","FYNA","MF"
"GO:0061631","UBE2KB","MF"
"GO:0018657","CYP26B1","MF"
"GO:0017188","NAT8L","MF"
"GO:0003985","ACAT1","MF"
"GO:0051994","PRDM1A","MF"
"GO:0052834","IMPAD1","MF"
"GO:0018633","CYP26A1","MF"
"GO:0008170","METTL2A","MF"
"GO:0052795","NEU3.2","MF"
"GO:0004331","PFKFB4B","MF"
"GO:0047751","SRD5A3","MF"
"GO:0004687","MYLK3","MF"
"GO:0106311","PIM1","MF"
"GO:0052767","LIPIA","MF"
"GO:0106306","PPP2CB","MF"
"GO:0047102","ALDH8A1","MF"
"GO:0008171","METTL1","MF"
"GO:0106307","CTDSPLB","MF"
"GO:0008169","PRDM1A","MF"
"GO:0051994","RNMTL1B","MF"
"GO:0004722","CTDSP1","MF"
"GO:0008170","DIMT1L","MF"
"GO:0018630","CYP26A1","MF"
"GO:0015020","UGT2A4","MF"
"GO:0018646","CYP26B1","MF"
"GO:0051922","SULT2ST2","MF"
"GO:0010276","FAM20B","MF"
"GO:0019706","ZDHHC16B","MF"
"GO:0004715","PTK6A","MF"
"GO:0018644","CYP26B1","MF"
"GO:0003724","DDX17","MF"
"GO:0044540","CTH","MF"
"GO:0008425","FTSJ3","MF"
"GO:0003724","DHX38","MF"
"GO:0052622","TSR3","MF"
"GO:0004137","ZGC:110540","MF"
"GO:0004715","TNK1","MF"
"GO:0017095","CHST2A","MF"
"GO:0047840","DCTPP1","MF"
"GO:0052833","IMPA1","MF"
"GO:0034945","ZDHHC6","MF"
"GO:0034537","ILVBL","MF"
"GO:0018637","CYP26A1","MF"
"GO:0016758","ZGC:194839","MF"
"GO:0106311","ROCK1","MF"
"GO:0043733","SARM1","MF"
"GO:0008170","PRDM12B","MF"
"GO:0047837","DHDH","MF"
"GO:0004123","CTH","MF"
"GO:0008168","PRDM1A","MF"
"GO:0030792","MEPCE","MF"
"GO:0106306","CTDNEP1A","MF"
"GO:0016772","ITPKCA","MF"
"GO:0018636","CYP26A1","MF"
"GO:0018640","CYP26A1","MF"
"GO:0106310","ROCK1","MF"
"GO:0034647","KDM5BA","MF"
"GO:0008169","RRP8","MF"
"GO:0008474","ABHD17C","MF"
"GO:0008425","METTL5","MF"
"GO:0008171","NDUFAF5","MF"
"GO:0004722","PGAM5","MF"
"GO:0102345","HACD1","MF"
"GO:0106321","ADH5","MF"
"GO:0004722","PPP3CCB","MF"
"GO:0102756","ELOVL4B","MF"
"GO:0052768","ENSDARG00000104818","MF"
"GO:0016758","ENSDARG00000089094","MF"
"GO:0106310","TLK1B","MF"
"GO:0052623","UBIAD1","MF"
"GO:0019104","ADPRHL2","MF"
"GO:0016758","B3GALNT2","MF"
"GO:0106311","PAK1","MF"
"GO:0004197","BLMH","MF"
"GO:0050577","TSTA3","MF"
"GO:0034945","MBOAT7","MF"
"GO:0052657","PRTFDC1","MF"
"GO:0051994","NDUFAF5","MF"
"GO:0008170","SETD7","MF"
"GO:0106310","RIOK1","MF"
"GO:0106306","DUPD1","MF"
"GO:0052872","CYP26B1","MF"
"GO:0106310","AKT2","MF"
"GO:0003678","CHD4B","MF"
"GO:0106311","SMG6","MF"
"GO:0102337","ELOVL7A","MF"
"GO:0016758","FUT11","MF"
"GO:0102336","ELOVL1A","MF"
"GO:0052832","IMPAD1","MF"
"GO:0004722","PPP2CB","MF"
"GO:0043905","ENSDARG00000104818","MF"
"GO:0051994","MEPCE","MF"
"GO:0019113","CYP26B1","MF"
"GO:0050321","GSK3B","MF"
"GO:0004351","GAD2","MF"
"GO:0016747","ESCO2","MF"
"GO:0106311","SIK2B","MF"
"GO:0004712","DSTYK","MF"
"GO:0070626","ADSL","MF"
"GO:0034915","NAA50","MF"
"GO:0004709","MAP3K15","MF"
"GO:0106311","MAST2","MF"
"GO:0004439","OCRL","MF"
"GO:0043806","ZDHHC15B","MF"
"GO:0018647","CYP26B1","MF"
"GO:0106310","ROCK2B","MF"
"GO:0008412","TSR3","MF"
"GO:0008172","RNMTL1B","MF"
"GO:0106311","RPS6KA3A","MF"
"GO:0106307","PPP1CAB","MF"
"GO:0106311","VRK1","MF"
"GO:0003724","EIF4A3","MF"
"GO:0016747","NAT10","MF"
"GO:0004756","SPS2","MF"
"GO:0052859","NAGA","MF"
"GO:0019706","ZDHHC5B","MF"
"GO:0008170","FTSJ3","MF"
"GO:0034597","INPP4AA","MF"
"GO:0003724","EIF4A2","MF"
"GO:0016758","B3GNT3","MF"
"GO:0106307","CTDSP1","MF"
"GO:0051994","METTL2A","MF"
"GO:0106310","PRPF4BA","MF"
"GO:0030792","METTL2A","MF"
"GO:0004714","EPHA2A","MF"
"GO:0106306","CTDSPLA","MF"
"GO:0008171","SETD7","MF"
"GO:0017095","SULT1ST1","MF"
"GO:0106310","MAPKAPK3","MF"
"GO:0008177","SDHB","MF"
"GO:0106311","CSNK1DA","MF"
"GO:0018654","CYP26A1","MF"
"GO:0061631","UBE2S","MF"
"GO:0008170","METTL1","MF"
"GO:0004693","CDK7","MF"
"GO:0046428","DHDDS","MF"
"GO:0034945","DBT","MF"
"GO:0030792","SETD7","MF"
"GO:0017095","SULT2ST2","MF"
"GO:0008425","METTL21A","MF"
"GO:0052658","INPP5L","MF"
"GO:0043906","PPME1","MF"
"GO:0102337","ELOVL8B","MF"
"GO:0106311","RIOK2","MF"
"GO:0016758","CHSY1","MF"
"GO:0004714","FGFR1B","MF"
"GO:0106310","SGK1","MF"
"GO:0004394","CHST11","MF"
"GO:0106310","ALPK2","MF"
"GO:0000224","NGLY1","MF"
"GO:0102756","ELOVL6","MF"
"GO:0018642","CYP26A1","MF"
"GO:0044654","EDEM1","MF"
"GO:0015924","EDEM2","MF"
"GO:0106311","MARK3A","MF"
"GO:0106307","PPP4CA","MF"
"GO:0106307","CTDSP2","MF"
"GO:0019104","SARM1","MF"
"GO:0018549","SELENBP1","MF"
"GO:0018031","PDHX","MF"
"GO:0052859","MAN2A2","MF"
"GO:0008172","PRDM1A","MF"
"GO:0003724","DDX18","MF"
"GO:0106310","AURKA","MF"
"GO:0004715","PTK2AB","MF"
"GO:0016755","UBA2","MF"
